Catalyst,Hydrothermal synthesis time (min),Energy Band gap (Eg) eV,C (At%),O (At%),Fe (At%),Al (At%),Ni (At%),Mo (At%),S (At%),Bi,Ag,Pd,Pt,Surface area (m2/g),Pore volume (cm3/g),Pore size (nm),volume (L),loading (g),Catalyst_loading_mg,Light intensity (watt),Light source distance (cm),Time (m),Dye,Dye concentration (mg/L),Solution pH,Ci,HA (mg/L),Anions,log_Kw,hydrogen_bonding_acceptor_count,hydrogen_bonding_donor_count,solubility (g/L),molecular_wt (g/mol),Cf,Efficiency
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,15,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.256229885,93.40024155
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,15,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.052843678,94.46875604
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.190344828,99
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.104491954,99.45103865
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.190344828,99
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.03,30,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.190344828,99
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.03,30,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.180354023,99.05248792
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.03,30,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.160354023,99.15756039
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.04,40,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.188842634,99.00789196
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.04,40,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.173333333,99.08937198
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.04,40,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.18156092,99.04614734
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.05,50,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.226583908,98.80961353
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.05,50,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.198942529,98.95483092
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.05,50,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.19645977,98.9678744
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,10,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.199946085,98.94955861
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,10,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.173793103,99.08695652
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,10,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.158156,99.16910797
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.17576092,99.07661836
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.194326667,98.97908092
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.194252874,98.9794686
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,30,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.951724138,95
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,30,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.796712644,95.81437198
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,30,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.277333333,93.28937198
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,40,11,19.03448276,0,0,3.0606,9,2,10,466.36,2.861065287,84.96904106
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,40,11,19.03448276,0,0,3.0606,9,2,10,466.36,3.098091954,83.72379227
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,40,11,19.03448276,0,0,3.0606,9,2,10,466.36,2.583908046,86.42512077
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,50,11,19.03448276,0,0,3.0606,9,2,10,466.36,6.663094253,64.99461353
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,50,11,19.03448276,0,0,3.0606,9,2,10,466.36,6.157574713,67.65042271
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,50,11,19.03448276,0,0,3.0606,9,2,10,466.36,5.644972414,70.34344203
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,60,11,19.03448276,0,0,3.0606,9,2,10,466.36,10.27872561,45.99944879
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,60,11,19.03448276,0,0,3.0606,9,2,10,466.36,9.989471264,47.51908213
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,60,11,19.03448276,0,0,3.0606,9,2,10,466.36,10.67920575,43.89547705
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,80,11,19.03448276,0,0,3.0606,9,2,10,466.36,12.37348368,34.99437923
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,80,11,19.03448276,0,0,3.0606,9,2,10,466.36,12.53912644,34.12415459
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,80,11,19.03448276,0,0,3.0606,9,2,10,466.36,12.81712644,32.66364734
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,100,11,19.03448276,0,0,3.0606,9,2,10,466.36,14.28636447,24.94482432
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,100,11,19.03448276,0,0,3.0606,9,2,10,466.36,14.83823448,22.04550725
LM1,1320,4.61,11.16,51.39,9.1,13.68,10.85,1.13,2.69,0,0,0,0,77,0.1496,7.71,0.02,0.02,20,105,9,150,Indigo,100,11,19.03448276,0,0,3.0606,9,2,10,466.36,14.58724138,23.36413043
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,5,19.03448276,0,0,3.0606,9,2,10,466.36,10.95551724,42.44384058
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,5,19.03448276,0,0,3.0606,9,2,10,466.36,11.02422989,42.08285024
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,5,19.03448276,0,0,3.0606,9,2,10,466.36,10.77103448,43.41304348
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,7,19.03448276,0,0,3.0606,9,2,10,466.36,9.96645977,47.63997585
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,7,19.03448276,0,0,3.0606,9,2,10,466.36,9.483816092,50.17560386
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,7,19.03448276,0,0,3.0606,9,2,10,466.36,10.24473563,46.17801932
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,9,19.03448276,0,0,3.0606,9,2,10,466.36,8.99137931,52.76268116
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,9,19.03448276,0,0,3.0606,9,2,10,466.36,8.700091954,54.29299517
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,9,19.03448276,0,0,3.0606,9,2,10,466.36,8.447238092,55.62139408
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,7.138850575,62.49516908
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,6.990804598,63.27294686
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,7.711586207,59.48623188
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,30,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,9.468748093,50.25476545
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,30,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,9.76216092,48.71328502
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,30,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,9.340712644,50.92741546
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,40,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,8.946206897,53
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,40,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,9.115862069,52.10869565
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,40,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,8.700354023,54.29161836
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,50,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,8.184827586,57
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,50,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,7.935977011,58.30736715
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,50,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,8.38583908,55.94396135
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,60,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,6.988374384,63.28571429
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,60,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,7.297806897,61.66007246
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,60,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,6.84262069,64.05144928
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,80,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,6.662068966,65
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,80,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,6.332332414,66.73231159
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,80,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,6.078390805,68.06642512
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,100,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,5.661929859,70.254354
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,100,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,5.843908046,69.29830918
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,100,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,6.333103448,66.72826087
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,120,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,4.785812808,74.85714286
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,120,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,4.854377011,74.49693237
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,120,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,4.541273563,76.1418599
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,3.263054187,82.85714286
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,3.552699264,81.33545676
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,3.139181609,83.50792271
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,180,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,2.854153159,85.00535478
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,180,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,2.417126437,87.3013285
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,180,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,3.116011494,83.62964976
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.447988469,92.3928142
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.254357264,93.41007959
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.045688598,94.50634614
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,35,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,5.329655172,72
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,35,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,5.634942529,70.39613527
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,35,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,5.182850575,72.77125604
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,70,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,3.997391724,78.99921014
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,70,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,3.860689655,79.7173913
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,70,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,3.550928736,81.34475845
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.522758621,92
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.371034483,92.79710145
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.070032184,94.37845411
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.522758621,92
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.04491954,94.51038647
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.819425287,95.69504831
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,16,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.675034483,91.2
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,16,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.945747126,89.77777778
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,16,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,2.012537931,89.42688406
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,23,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.99862069,89.5
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,23,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,2.012413793,89.42753623
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,23,210,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.704689655,91.0442029
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.01,5,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,6.091034483,68
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.01,5,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,5.854114943,69.24468599
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.01,5,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,5.667586207,70.22463768
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.01,10,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,4.948965517,74
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.01,10,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,4.723135632,75.18642512
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.01,10,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,5.183333333,72.76871981
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,15,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,3.806896552,80
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,15,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,3.551724138,81.34057971
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,15,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,3.11816092,83.61835749
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.522758621,92
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.734712644,90.88647343
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.02,20,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,1.297931034,93.18115942
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.03,30,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.190344828,99
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.03,30,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.175968966,99.07552536
LM1.5,1320,2.74,18.63,40.11,9.95,10.67,12.95,1.79,5.9,0,0,0,0,92.21,0.175,7.6,0.02,0.03,30,105,9,150,Indigo,20,11,19.03448276,0,0,3.0606,9,2,10,466.36,0.196873563,98.96570048
